Year,Country,Pais_Lat_Long,Sex,Fatal (Y/N),href formula
1953,PHILIPPINES,"12.7503486,122.7312101",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.09.27-Mangutbal.pdf
1953,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.09.20.R-Diamond.pdf
1953,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.09.18-Graybill.pdf
1953,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.09.03.R-Stevenson.pdf
1953,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.09.02-Gonsalves.pdf
1953,MEXICO,"23.6585116,-102.0077097",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.08.00-NV-Satz.pdf
1953,MEXICO,"23.6585116,-102.0077097",F,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.07.31-Prada.pdf
1953,USA,"39.7837304,-100.445882",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.07.26-Souza.pdf
1953,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.07.16-Richel.pdf
1953,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.07.15-Gunn.pdf
1953,HIGH SEAS,"29.870151,-93.922369",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.07.11-WakeIsland.pdf
1953,CANADA,"61.0666922,-107.991707",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.07.09-Burns.pdf
1953,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.07.04-Crick.pdf
1953,PANAMA,"8.559559,-81.1308434",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.07.00-Gonzalves.pdf
1953,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.06.00-Durbridge.pdf
1953,AUSTRALIA,"-24.7761086,134.755",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.04.07-16-ft-launch.pdf
1953,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.04.04-SueSmith.pdf
1953,IRAN,"32.6475314,54.5643516",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.04.00.b-Kaaby.pdf
1953,IRAN,"32.6475314,54.5643516",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.04.00.a-Seemrookh.pdf
1953,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.03.22-Scheidl.pdf
1953,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.03.19.R-Leech.pdf
1953,HIGH SEAS,"29.870151,-93.922369",NO INF,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.03.00.b-Tiira.pdf
1953,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.03.00.a-Hetabu.pdf
1953,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.02.18-Takeuchi.pdf
1953,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.02.15-Gallagher.pdf
1953,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.02.00-Ware.pdf
1953,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.01.20-Lamerton.pdf
1953,AUSTRALIA,"-24.7761086,134.755",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.01.08-Wynyard.pdf
1953,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.00.00.c-Agnew.pdf
1953,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.00.00.b-Kahuli.pdf
1953,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.00.00.a-girl.pdf
1952,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.12.24-Bade.pdf
1952,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.12.21-Holmes.pdf
1952,GUATEMALA,"15.5855545,-90.345759",F,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.12.14-Guatemala.pdf
1952,ITALY,"42.6384261,12.674297",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.08.04-Podesta.pdf
1952,USA,"39.7837304,-100.445882",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.08.03-Kawamura.pdf
1952,USA,"39.7837304,-100.445882",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.12.07-Wilson_Collier.pdf
1952,USA,"39.7837304,-100.445882",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.12.03-Solano.pdf
1952,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.10.12-Lalaura.pdf
1952,SOUTH AFRICA,"-28.8166236,24.991639",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.08.06-Ristow.pdf
1952,ITALY,"42.6384261,12.674297",NO INF,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.08.05-Speca.pdf
1952,USA,"39.7837304,-100.445882",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.07.27.d-Lunsford-boat.pdf
1952,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.07.27.c-TillmanHomes.pdf
1952,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.07.27.b-Jones.pdf
1952,USA,"39.7837304,-100.445882",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.07.27.a-Sparetime.pdf
1952,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.07.13-Howard.pdf
1952,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.07.05-Morales.pdf
1952,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.05.27-Taylor_Collier.pdf
1952,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.05.07.R-King.pdf
1952,INDIA,"22.3511148,78.6677428",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.05.00-Lal.pdf
1952,AUSTRALIA,"-24.7761086,134.755",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.04.06-AlfDean.pdf
1952,SUDAN,"14.5844444,29.4917691",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.04.00-Hass.pdf
1952,NETHERLANDS ANTILLES,"12.1845,-68.6607922625",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.03.30-Eggink.pdf
1952,MAURITIUS,"-20.2759451,57.5703566",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.01.23-Moitessier.pdf
1952,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.01.07-CharlesThomas.pdf
1952,LIBERIA,"5.7499721,-9.3658524",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.00.00.e-Liberia.pdf
1952,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.00.00.d-ManusIsland.pdf
1952,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.00.00.c-Momote.pdf
1952,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.00.00.b-Kiaploki.pdf
1952,USA,"39.7837304,-100.445882",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.00.00.a-PanAmPilot.pdf
1951,MOZAMBIQUE,"-19.302233,34.9144977",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.12.21-DoAmaral.pdf
1951,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.12.16-Munn.pdf
1951,MOZAMBIQUE,"-19.302233,34.9144977",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.12.15.R-Pinto.pdf
1951,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.12.06-Okulich.pdf
1951,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.11.29-Tait.pdf
1951,JAMAICA,"18.1850507,-77.3947693",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.11.28.b-Lewis.pdf
1951,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.11.28.a-Plowman.pdf
1951,PHILIPPINES,"12.7503486,122.7312101",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.11.22-Philippines.pdf
1951,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.10.22-Kenealy.pdf
1951,HIGH SEAS,"29.870151,-93.922369",NO INF,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.10.05-SouthernIsle.pdf
1951,ITALY,"42.6384261,12.674297",F,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.09.29-Wurn.pdf
1951,ITALY,"42.6384261,12.674297",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.09.03.R-Caputo.pdf
1951,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.09.02-Joske.pdf
1951,GREECE,"38.9953683,21.9877132",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.08.17.b-Athanasenas.pdf
1951,GREECE,"38.9953683,21.9877132",F,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.08.17.a-Perri.pdf
1951,ITALY,"42.6384261,12.674297",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.08.16.R-TorreColimena.pdf
1951,COLUMBIA,"4.099917,-72.9088133",NO INF,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.08.00-Cartagena.pdf
1951,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.07.19.R-Nottingham.pdf
1951,HIGH SEAS,"29.870151,-93.922369",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.07.11-Sierks.pdf
1951,USA,"39.7837304,-100.445882",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.06.25-Nodura.pdf
1951,FRENCH POLYNESIA,"-17.0243749,-144.6434898",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.06.00-Clark.pdf
1951,MEXICO,"23.6585116,-102.0077097",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.05.22-NV-Lanse.pdf
1951,ITALY,"42.6384261,12.674297",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.05.09.R-Naples.pdf
1951,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.03.26-Davidson.pdf
1951,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.03.24-Fisherman.pdf
1951,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.03.15-Stapelberg.pdf
1951,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.02.19-Huskisson.pdf
1951,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.02.03-Pride.pdf
1951,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.02.01-Sheen.pdf
1951,SOUTH AFRICA,"-28.8166236,24.991639",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.01.21-Nkwazi.pdf
1951,AUSTRALIA,"-24.7761086,134.755",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.01.03-HawkesburyRiver.pdf
1951,NEW GUINEA,"-5.522593049999999,142.08709052245882",NO INF,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.00.00-ManamIsland.pdf
1950,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.12.31-oar.pdf
1950,AUSTRALIA,"-24.7761086,134.755",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.12.19.R-JervisBay.pdf
1950,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.12.16-Quinlan.pdf
1950,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.11.29-Irrwala.pdf
1950,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.11.25-LeoVincentRyan.pdf
1950,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.11.12-canoe.pdf
1950,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.10.08-Campbell-Collier.pdf
1950,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.10.04-Sichter.pdf
1950,EL SALVADOR,"13.8000382,-88.9140683",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.08.06-Bottini.pdf
1950,SAUDI ARABIA,"25.6242618,42.3528328",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.08.00-PearlDiver-Arabia.pdf
1950,AUSTRALIA,"-24.7761086,134.755",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.07.27.R-Horsell-boat.pdf
1950,JAPAN,"36.5748441,139.2394179",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.07.21-Japan.pdf
1950,ITALY,"42.6384261,12.674297",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.07.19-Albenga.pdf
1950,CUBA,"23.0131338,-80.8328748",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.07.14-Loekstad.pdf
1950,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.07.10-Majors.pdf
1950,USA,"39.7837304,-100.445882",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.07.09-Galveston.pdf
1950,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.07.00-Rathjen.pdf
1950,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.06.25-Salango.pdf
1950,USA,"39.7837304,-100.445882",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.06.06-Guzman.pdf
1950,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.05.24-Tibbit.pdf
1950,ITALY,"42.6384261,12.674297",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.05.01-Adriani.pdf
1950,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.04.09-McDonald.pdf
1950,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.04.09.R-2Toes.pdf
1950,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.03.26-Wright.pdf
1950,SOUTH AFRICA,"-28.8166236,24.991639",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.03.08-VonBerg.pdf
1950,AUSTRALIA,"-24.7761086,134.755",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.03.01-Szott.pdf
1950,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.02.18.R-Perth.pdf
1950,SOUTH AFRICA,"-28.8166236,24.991639",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.02.11-Dumayne.pdf
1950,USA,"39.7837304,-100.445882",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.01.16-Hotta.pdf
1950,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.01.12.R-Martin.pdf
1950,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.00.00.m-Drake-dinghy.pdf
1950,SRI LANKA,"7.877395849999999,80.66247852355892",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.00.00.l-Abbobaker.pdf
1950,SRI LANKA,"7.877395849999999,80.66247852355892",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.00.00.k-Pereira.pdf
1950,LIBERIA,"5.7499721,-9.3658524",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.00.00.j-Liberian-dock-worker.pdf
1950,INDONESIA,"-2.4833826,117.8902853",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.00.00.i-child.pdf
1950,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.00.00.h-Carter.pdf
1950,USA,"39.7837304,-100.445882",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.00.00.g-Lloyd.pdf
1950,PANAMA,"8.559559,-81.1308434",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.00.00.f-US-solier.pdf
1950,GREECE,"38.9953683,21.9877132",NO INF,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.00.00.e-Piraeus.pdf
1950,SINGAPORE,"1.357107,103.8194992",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.00.00.d-Abdullah.pdf
1950,NEW CALEDONIA,"-21.3019905,165.4880773",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.00.00.c-NewCaledonia-Voh.pdf
1950,NEW CALEDONIA,"-21.3019905,165.4880773",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.00.00.b-NewCaledonia-Touho.pdf
1950,FIJI,"-18.1239696,179.0122737",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.00.00.a-Fiji.pdf
1949,HIGH SEAS,"29.870151,-93.922369",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.12.00.b-Wingate.pdf
1949,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.12.00.a-Miller.pdf
1949,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.11.20-Brown.pdf
1949,AUSTRALIA,"-24.7761086,134.755",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.11.12-Smith.pdf
1949,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.08.28.b-Ware.pdf
1949,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.08.28.a-Howard.pdf
1949,ITALY,"42.6384261,12.674297",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.08.17-Murolo.pdf
1949,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.08.16-Kay.pdf
1949,ITALY,"42.6384261,12.674297",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.08.10.R-Picarelli.pdf
1949,IRAN,"32.6475314,54.5643516",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.07.29-Palmer.pdf
1949,IRAN,"32.6475314,54.5643516",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.07.28-Ali.pdf
1949,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.07.25-Roach.pdf
1949,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.07.16-Gold.pdf
1949,CHINA,"35.000074,104.999927",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.06.13-Japanese-fishermen.pdf
1949,AUSTRALIA,"-24.7761086,134.755",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.05.16-Passaris.pdf
1949,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.05.13-Hampton.pdf
1949,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.04.18-Lockie-Smith.pdf
1949,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.04.17-Maguire.pdf
1949,MEXICO,"23.6585116,-102.0077097",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.04.13-Miramar.pdf
1949,AUSTRALIA,"-24.7761086,134.755",NO INF,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.03.00-boat-PortAugusta.pdf
1949,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.01.23-Land.pdf
1949,AUSTRALIA,"-24.7761086,134.755",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.01.14-Wilson.pdf
1949,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.01.13-DonDixon.pdf
1949,AUSTRALIA,"-24.7761086,134.755",NO INF,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.01.05-hand.pdf
1949,ITALY,"42.6384261,12.674297",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.00.00.g-boat.pdf
1949,NEW GUINEA,"-5.522593049999999,142.08709052245882",NO INF,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.00.00.f-SabaraIsland.pdf
1949,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.00.00.e-Jalem.pdf
1949,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.00.00.d-Olai.pdf
1949,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.00.00.c-Orava.pdf
1949,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.00.00.b-Sohano.pdf
1949,NEW GUINEA,"-5.522593049999999,142.08709052245882",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1949.00.00.a-Kerpuna.pdf
1948,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.12.27-Strahan.pdf
1948,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.12.26-Keys.pdf
1948,IRAN,"32.6475314,54.5643516",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.12.14.b-AbdulImam.pdf
1948,CUBA,"23.0131338,-80.8328748",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.12.14.a-Jeppeson.pdf
1948,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.12.10-Vegsund.pdf
1948,HIGH SEAS,"29.870151,-93.922369",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.12.05-Aircraft.pdf
1948,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.11.18-MetuelaMau.pdf
1948,GREECE,"38.9953683,21.9877132",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.09.22-Parasakis.pdf
1948,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.09.19.b-Kalama.pdf
1948,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.09.19.a-Hawaii.pdf
1848,TURKEY,"38.9597594,34.9249653",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.09.17.R-Kaymaz.pdf
1948,HIGH SEAS,"29.870151,-93.922369",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.09.15-Leicester.pdf
1948,IRAN,"32.6475314,54.5643516",F,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.09.02-Roghai.pdf
1948,IRAN,"32.6475314,54.5643516",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.08.19-Hussain.pdf
1948,IRAN,"32.6475314,54.5643516",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.08.03-Ismail.pdf
1948,BAHAMAS,"24.7736546,-78.0000547",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.08.00-Blanc.pdf
1948,USA,"39.7837304,-100.445882",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.07.01-Osborne.pdf
1948,NORTHERN MARIANA ISLANDS,"15.1753648,145.7379338",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.06.06.R-Tasking.pdf
1948,IRAN,"32.6475314,54.5643516",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.05.10-Ali.pdf
1948,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.04.10-Groenwald.pdf
1948,KENYA,"1.4419683,38.4313975",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.03.13-Draper.pdf
1948,SENEGAL,"14.4750607,-14.4529612",NO INF,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.03.11-Africa.pdf
1948,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.03.00-Reiman.pdf
1948,USA,"39.7837304,-100.445882",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.02.13-Womack.pdf
1948,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.02.12-Johnson.pdf
1948,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.01.25-Button.pdf
1948,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.00.00.d-Morgan.pdf
1948,NEW GUINEA,"-5.522593049999999,142.08709052245882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.00.00.c-Finschafen.pdf
1948,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.00.00.b-TungIsland.pdf
